23.633333333333333 23.666666666666668 269.28333333333336
25.316666666666666 25.349999999999998 301.28333333333336
24.46666666666667 24.533333333333335 253.25
26.416666666666668 26.5 283.33333333333337
25.73333333333333 25.75 272.93333333333334
25.7 25.78333333333334 267.2
26.0 26.05 277.9666666666667
26.683333333333337 26.76666666666667 288.23333333333335
24.783333333333335 24.866666666666667 271.3833333333333
26.03333333333333 26.166666666666664 276.46666666666664
26.73333333333333 26.85 281.54999999999995
27.483333333333338 27.5 301.99999999999994
27.366666666666667 27.616666666666667 307.8166666666667
27.15 27.21666666666666 300.8
27.166666666666668 27.23333333333333 298.8333333333333
23.450000000000003 23.5 303.65000000000003
25.03333333333333 25.1 276.9666666666667
24.3 24.35 280.5
26.46666666666666 26.51666666666667 296.91666666666663
24.016666666666666 24.05 268.05
27.6 27.616666666666664 310.6166666666667
