21.71666666666667 22.783333333333335 45.53333333333333
21.666666666666664 23.03333333333333 46.81666666666667
21.98333333333333 23.21666666666667 48.53333333333334
19.750000000000004 20.8 48.31666666666667
22.016666666666666 23.083333333333336 52.21666666666666
21.68333333333333 22.71666666666667 53.916666666666664
22.81666666666667 23.533333333333335 56.7
20.26666666666667 21.133333333333333 56.03333333333334
22.383333333333333 23.549999999999997 60.333333333333336
20.983333333333334 22.666666666666668 61.95
20.26666666666667 21.766666666666666 64.2
22.48333333333333 23.783333333333335 65.91666666666667
19.9 21.000000000000004 64.63333333333334
23.383333333333336 24.4 70.41666666666666
22.98333333333333 24.316666666666666 144.08333333333331
23.65 24.883333333333333 111.93333333333335
22.383333333333333 23.483333333333334 76.46666666666665
22.866666666666667 23.95 79.93333333333334
22.766666666666666 24.23333333333333 82.2
22.633333333333333 24.65 84.51666666666668
23.033333333333335 24.083333333333332 85.83333333333334
