16.916666666666668 17.083333333333332 48.75
18.541666666666664 19.166666666666664 49.75
19.111111111111114 19.61111111111111 50.111111111111114
21.374999999999996 21.9375 52.854166666666664
21.93333333333333 23.366666666666667 56.266666666666666
21.791666666666668 24.083333333333332 56.291666666666664
22.309523809523807 25.773809523809522 59.17857142857143
21.6875 25.031250000000004 58.07291666666666
25.537037037037038 33.416666666666664 70.00925925925925
22.883333333333333 30.208333333333332 66.83333333333333
26.681818181818176 34.99242424242425 74.70454545454545
27.659722222222225 37.291666666666664 78.61111111111113
25.647435897435898 38.73717948717948 84.9294871794872
26.23809523809524 39.5 88.51190476190474
28.32222222222222 43.93333333333333 95.84444444444445
26.520833333333332 46.55208333333333 101.796875
29.23039215686275 48.54411764705883 108.6421568627451
28.157407407407405 46.61574074074073 111.93055555555557
29.271929824561408 52.55701754385965 117.78070175438597
27.100000000000005 54.304166666666674 123.10416666666663
